connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
mexc,BTCUSDT,BTC-USDT,BTC,USDT,True,1,True,70526.98,1072120710.65,15377.20572724,70553.15,0.06934186,70553.16,0.06816189,0.0014173710600629023,4809.0367310724005,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,1.0,0.9995044598612488,0.9940535183349851,99.86868186323092,70553.15,70553.16,70553.155,0.010000000009313226,4892.286649859,4809.0367310724005,200,200,500232.13403535937,402627.53979308764,402627.53979308764,502232.1329566362,474389.0210462704,474389.0210462704,613637.7510331367,568252.4158673094,568252.4158673094,288,1774222200.0,1774308300.0,288,0,1.0,0.0,25.610115095158612,28.02182767061839,0.08953336930696112,-0.03723311046758826,2477504.979496848,500,67.87330316742081,2230198.8526607184,302741.92570055,5.0083088874816895,397.8581424447,0.494,18068.744181937825,1.0,0.96,0.99,0.91,0.944,1.0,1.0,1.0,0.0,0.6666666666666666,94.31466666666667,[],,True
mexc,SOLUSDT,SOL-USDT,SOL,USDT,True,1,True,91.08,152961779.64,1709919.287,91.09,0.139,91.1,36.94,2.189860943831187,2753.7545999999998,0.01,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9985133795837463,0.9826560951437067,0.5921704658077305,91.32804757185332,91.32,91.34,91.33,0.020000000000010232,2753.7545999999998,30936.21862,200,200,114536.36277,139424.55874,114536.36277,661080.0883599999,411572.82019999996,411572.82019999996,1571131.66726,925524.03478,925524.03478,288,1774222200.0,1774308300.0,288,0,1.0,0.0,34.7535889703523,37.06010011241183,0.1088527551942186,0.03775710323299586,306580.311135,500,50.59021922428331,472793.10563000006,47837.41372310287,3.330207347869873,84.6421,0.49,15.870226403303258,0.97,0.95,0.72,0.88,0.9455,1.0,1.0,1.0,1.0,1.0,92.18599999999999,[],,True
mexc,XRPUSDT,XRP-USDT,XRP,USDT,True,1,True,1.4274,114795071.4883,81165186.25,1.4274,1699.56,1.4275,1904.8,0.7005499316963045,2425.951944,0.0001,0.1,0.1,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.998017839444995,0.9950445986124876,0.9915758176412289,99.5986124876115,1.4274,1.4275,1.4274499999999999,9.999999999998899e-05,2425.951944,2719.102,200,200,86145.608548,184793.767753,86145.608548,330887.969347,445566.414304,330887.969347,853968.1164749999,752499.491362,752499.491362,288,1774222200.0,1774308300.0,288,0,1.0,0.0,31.96033738461712,31.794639657957163,0.061604147605977405,-0.0110826111114251,237757.96581800003,500,32.85870755750274,760679.696704,49989.90339785323,3.2952022552490234,195.29433899999998,0.522,45.62178359967673,0.96,0.94,0.92,0.87,0.923,1.0,1.0,1.0,0.14594054667744227,0.7153135155591475,91.74913515559146,[],,True
mexc,DOGEUSDT,DOGE-USDT,DOGE,USDT,True,1,True,0.09371,39729241.89293,426699970.6,0.09372,132774.29,0.09373,41074.4,1.066951186982782,726.669944,1e-05,1.0,1.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9965312190287413,0.9846382556987116,0.9930624380574826,99.28642220019822,0.09372,0.09373,0.093725,9.999999999996123e-06,6293.325178799999,726.669944,200,200,124005.25430870001,98719.5567192,98719.5567192,280817.7265973,308147.11563400005,280817.7265973,1008024.3937998,972801.4862348001,972801.4862348001,288,1774222200.0,1774308300.0,288,0,1.0,0.0,31.058207118307436,33.61036192015524,0.07913330193122935,0.008556466765203368,62950.4464842,500,26.690391459074732,212111.88486,11322.698480071173,1.5261354446411133,52.01360335,0.506,29.109304621644927,0.93,0.93,0.8,0.71,0.928,1.0,1.0,1.0,0.6963565126118357,0.8987855042039453,89.52385504203944,[],,True
mexc,BNBUSDT,BNB-USDT,BNB,USDT,True,1,True,636.93,50246804.59,78739.9807,637.05,26.1,637.06,2.6149,0.15699203265420003,1522.764388,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9970267591674926,0.998017839444995,0.9881070366699702,99.54905847373638,636.97,636.98,636.975,0.009999999999990905,7599.306888000001,1522.764388,200,200,87850.139083,73392.322277,73392.322277,115243.25395700001,110747.242848,110747.242848,152433.76283300002,154896.266687,152433.76283300002,288,1774222200.0,1774308300.0,288,0,1.0,0.0,21.160904261697464,23.972681691308466,0.046748472353321385,0.006123090586821419,73001.09303199999,500,33.03964757709251,88954.825319,5878.0721576431715,4.85233211517334,28.3690045,0.514,134.78966992107,0.94,0.87,0.96,0.85,0.9085,1.0,1.0,0.9349694470664277,0.0,0.6449898156888092,89.47189815688809,[],,True
mexc,SUIUSDT,SUI-USDT,SUI,USDT,True,1,True,0.9488,23392800.5898,24935073.07,0.9489,1719.02,0.949,1445.12,1.0537963011748668,1371.41888,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9950445986124876,0.985629335976214,0.9846382556987116,99.06095143706641,0.9489,0.949,0.94895,9.999999999998899e-05,1631.178078,1371.41888,200,200,26572.511217,52376.116361,26572.511217,91129.795134,137685.695477,91129.795134,229097.698973,271747.466849,229097.698973,288,1774222200.0,1774308300.0,288,0,1.0,0.0,34.86413369296032,36.5706039578182,0.08771929824561371,0.03911107252941079,34138.643844000006,500,21.78649237472767,227281.70246600002,9903.342155381264,29.237188577651978,51.657778,0.5,33.084319667938345,0.9,0.86,0.81,0.8,0.6775,1.0,1.0,1.0,0.5638560110687219,0.8546186703562406,84.83618670356242,[],,True
mexc,TRXUSDT,TRX-USDT,TRX,USDT,True,1,True,0.3064,10758725.9826,34959872.42,0.3063,194120.05,0.3064,3015.12,3.263175069342111,36188.876424,0.0001,1.0,1.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9900891972249752,0.9534192269573836,0.9826560951437067,97.94350842418238,0.3064,0.3065,0.30645,9.999999999998899e-05,36188.876424,56769.583654999995,200,200,95119.62113700001,195852.274913,95119.62113700001,164392.19023300003,318184.81448299997,164392.19023300003,840915.284787,1010742.934132,840915.284787,288,1774222200.0,1774308300.0,288,0,1.0,0.0,14.435018214550958,11.920779733546503,0.05797101449275409,-0.009875327193629685,23825.731410499997,500,18.645121193287757,194904.03149899998,7268.018576718458,6.3895275592803955,25.4340555,0.492,4.423611331849628,0.82,0.91,0.6,0.95,0.8125,1.0,0.9372242460612176,1.0,1.0,0.9790747486870726,84.62074748687071,[],,True
mexc,GOLD(PAXG)USDT,GOLD(PAXG)-USDT,GOLD(PAXG),USDT,True,1,True,4451.56,64022143.57,14729.0729,4450.98,0.4777,4450.99,1.41207,0.02246693709418989,665.868104,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9975222993062438,0.9990089197224975,0.9890981169474727,99.6209117938553,4450.98,4450.99,4450.985,0.010000000000218279,2126.233146,665.868104,200,200,24221.9039724,78302.4676622,24221.9039724,61930.637061199996,112950.8862365,61930.637061199996,161804.4894934,146632.84706529998,146632.84706529998,288,1774222200.0,1774308300.0,288,0,1.0,0.0,43.61705680700519,35.15269406255545,0.012887821865766131,0.10209385981431371,120019.37324900001,500,27.247956403269754,91811.42788920001,5003.347568893733,21.533373594284058,27.53003855,0.514,1941.3886558789036,0.95,0.83,0.98,0.7,0.7315,1.0,1.0,0.2577564373153226,0.0,0.4192521457717742,83.65052145771774,[],,True
mexc,LTCUSDT,LTC-USDT,LTC,USDT,True,1,True,55.54,10102787.1,183652.8357,55.55,0.6016,55.56,96.6264,1.7971066582798116,255.365344,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9890981169474727,0.9742319127849356,0.736372646184341,93.48364717542123,55.64,55.65,55.644999999999996,0.00999999999999801,255.365344,4761.6366,200,200,19630.537343999997,26114.30038,19630.537343999997,81459.38930000001,79259.496592,79259.496592,216257.100865,177852.389281,177852.389281,288,1774222200.0,1774308300.0,288,0,1.0,0.0,23.847286636065476,25.286243818564728,0.10993657505285377,-0.005776645031194945,16924.115791,500,22.796352583586625,52062.947544,2373.6906175075987,5.891387701034546,32.315369000000004,0.51,13.269822648641272,0.81,0.84,0.74,0.63,0.8520000000000001,1.0,1.0,1.0,1.0,1.0,83.34400000000001,[],,True
mexc,ADAUSDT,ADA-USDT,ADA,USDT,True,1,True,0.261,19800211.3824,76654131.49,0.2609,20080.77,0.261,75006.85,3.832151753209005,5239.0728930000005,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9940535183349851,0.9435084241823588,0.9945490584737364,98.15163528245789,0.2609,0.261,0.26095,9.999999999998899e-05,5239.0728930000005,19576.78785,200,200,5239.0728930000005,19576.78785,5239.0728930000005,90600.01537,108023.58405,90600.01537,363411.546913,286288.114907,286288.114907,288,1774222200.0,1774308300.0,288,0,1.0,0.0,34.861216596512264,36.01360446659611,0.07418856259659973,-0.025852990780569327,34129.328659,500,10.504201680672269,197335.064038,4145.694622647059,4.845635414123535,25.963567,0.486,9.097034470860878,0.88,0.85,0.51,0.92,0.782,1.0,1.0,1.0,1.0,1.0,83.024,[],,True
